candidate_id,composition,n_elements,Al,Co,Cr,Cu,Fe,Mn,Mo,Nb,Ni,Ti,V,W,composition_sum,valid_composition
CAND_04458,Al12.46Co32.91Cr9.86Cu20.45Mn24.32,5,12.46,32.91,9.86,20.45,0.0,24.32,0.0,0.0,0.0,0.0,0.0,0.0,100.0,True
CAND_04459,Al38.18Fe20.39Mo9.95Ti31.48,4,38.18,0.0,0.0,0.0,20.39,0.0,9.95,0.0,0.0,31.48,0.0,0.0,100.0,True
CAND_04460,Al26.21Cr16.06Ti37.64W20.09,4,26.21,0.0,16.06,0.0,0.0,0.0,0.0,0.0,0.0,37.64,0.0,20.09,100.0,True
CAND_04461,Co8.28Cu18.67Mo19.73Ni8.75W44.57,5,0.0,8.28,0.0,18.67,0.0,0.0,19.73,0.0,8.75,0.0,0.0,44.57,100.0,True
CAND_04462,Al39.68Fe11.34Ni8.53V40.45,4,39.68,0.0,0.0,0.0,11.34,0.0,0.0,0.0,8.53,0.0,40.45,0.0,100.0,True
CAND_04463,Al9.20Cr41.25Mo24.77Ti24.78,4,9.2,0.0,41.25,0.0,0.0,0.0,24.77,0.0,0.0,24.78,0.0,0.0,100.0,True
CAND_04464,Cr13.70Fe8.22Mn24.72Ni32.11Ti21.25,5,0.0,0.0,13.7,0.0,8.22,24.72,0.0,0.0,32.11,21.25,0.0,0.0,100.0,True
CAND_04465,Co35.54Cu27.80Fe9.35Ti15.35V11.96,5,0.0,35.54,0.0,27.8,9.35,0.0,0.0,0.0,0.0,15.35,11.96,0.0,100.0,True
CAND_04466,Fe18.00Ni9.90Ti27.16V44.94,4,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,9.9,27.16,44.94,0.0,100.0,True
CAND_04467,Al36.23Co7.15Cr22.66Fe17.86Ti16.10,5,36.23,7.15,22.66,0.0,17.86,0.0,0.0,0.0,0.0,16.1,0.0,0.0,100.0,True
CAND_04468,Al15.65Cr24.41Cu16.79Ni43.15,4,15.65,0.0,24.41,16.79,0.0,0.0,0.0,0.0,43.15,0.0,0.0,0.0,100.0,True
CAND_04469,Cu17.94Fe21.62Mn21.55Nb27.60V11.29,5,0.0,0.0,0.0,17.94,21.62,21.55,0.0,27.6,0.0,0.0,11.29,0.0,100.0,True
CAND_04470,Al22.87Fe8.70Nb7.26Ni30.48W30.69,5,22.87,0.0,0.0,0.0,8.7,0.0,0.0,7.26,30.48,0.0,0.0,30.69,100.0,True
CAND_04471,Al15.91Co16.07Cu12.55Mn17.15Mo38.32,5,15.91,16.07,0.0,12.55,0.0,17.15,38.32,0.0,0.0,0.0,0.0,0.0,100.0,True
CAND_04472,Cu25.05Mn33.86Nb30.46W10.63,4,0.0,0.0,0.0,25.05,0.0,33.86,0.0,30.46,0.0,0.0,0.0,10.63,100.0,True
CAND_04473,Al26.92Cr15.89Nb15.50Ni8.02Ti33.67,5,26.92,0.0,15.89,0.0,0.0,0.0,0.0,15.5,8.02,33.67,0.0,0.0,100.0,True
CAND_04474,Al9.55Co22.16Cu19.00Mo23.00Ti11.45V14.84,6,9.55,22.16,0.0,19.0,0.0,0.0,23.0,0.0,0.0,11.45,14.84,0.0,100.00000000000001,True
CAND_04475,Cr23.94Cu39.76Fe11.24W25.06,4,0.0,0.0,23.94,39.76,11.24,0.0,0.0,0.0,0.0,0.0,0.0,25.06,100.0,True
CAND_04476,Cu17.61Fe17.34Mo6.59Ni9.61Ti10.94W37.91,6,0.0,0.0,0.0,17.61,17.34,0.0,6.59,0.0,9.61,10.94,0.0,37.91,100.0,True
CAND_04477,Cr9.64Cu9.74Fe41.45Nb16.84V10.50W11.83,6,0.0,0.0,9.64,9.74,41.45,0.0,0.0,16.84,0.0,0.0,10.5,11.83,100.0,True
CAND_04478,Co16.47Cr14.20Mo27.22Ni9.12V32.99,5,0.0,16.47,14.2,0.0,0.0,0.0,27.22,0.0,9.12,0.0,32.99,0.0,100.0,True
CAND_04479,Co22.45Cr33.20Nb15.88Ni6.41W22.06,5,0.0,22.45,33.2,0.0,0.0,0.0,0.0,15.88,6.41,0.0,0.0,22.06,100.0,True
CAND_04480,Co14.28Fe32.73Ni22.10Ti16.44V14.45,5,0.0,14.28,0.0,0.0,32.73,0.0,0.0,0.0,22.1,16.44,14.45,0.0,100.0,True
CAND_04481,Al33.57Fe14.07Ni15.46Ti7.05W29.85,5,33.57,0.0,0.0,0.0,14.07,0.0,0.0,0.0,15.46,7.05,0.0,29.85,100.0,True
CAND_04482,Co19.14Cu27.17Nb32.56Ni21.13,4,0.0,19.14,0.0,27.17,0.0,0.0,0.0,32.56,21.13,0.0,0.0,0.0,100.0,True
CAND_04483,Co10.78Fe20.42Nb41.70V27.10,4,0.0,10.78,0.0,0.0,20.42,0.0,0.0,41.7,0.0,0.0,27.1,0.0,100.0,True
CAND_04484,Co8.74Cu32.19Mn11.55Nb31.95Ni7.68Ti7.89,6,0.0,8.74,0.0,32.19,0.0,11.55,0.0,31.95,7.68,7.89,0.0,0.0,100.00000000000001,True
CAND_04485,Cr29.33Mo9.71Nb31.11Ni20.87Ti8.98,5,0.0,0.0,29.33,0.0,0.0,0.0,9.71,31.11,20.87,8.98,0.0,0.0,100.00000000000001,True
CAND_04486,Cu5.98Mn9.84Ni36.81V25.26W22.11,5,0.0,0.0,0.0,5.98,0.0,9.84,0.0,0.0,36.81,0.0,25.26,22.11,100.0,True
CAND_04487,Al28.91Cr29.86Cu21.06V14.44W5.73,5,28.91,0.0,29.86,21.06,0.0,0.0,0.0,0.0,0.0,0.0,14.44,5.73,100.0,True
CAND_04488,Fe29.77Nb26.05Ti25.74V18.44,4,0.0,0.0,0.0,0.0,29.77,0.0,0.0,26.05,0.0,25.74,18.44,0.0,100.0,True
CAND_04489,Al19.20Cr21.85Fe12.21Nb23.68Ni15.92V7.14,6,19.2,0.0,21.85,0.0,12.21,0.0,0.0,23.68,15.92,0.0,7.14,0.0,100.0,True
CAND_04490,Al6.03Co14.21Cr34.06Nb35.89W9.81,5,6.03,14.21,34.06,0.0,0.0,0.0,0.0,35.89,0.0,0.0,0.0,9.81,100.0,True
CAND_04491,Fe6.59Mo42.33Ti25.75V25.33,4,0.0,0.0,0.0,0.0,6.59,0.0,42.33,0.0,0.0,25.75,25.33,0.0,100.0,True
CAND_04492,Al17.02Cu14.19Fe17.31Ni9.21V18.81W23.46,6,17.02,0.0,0.0,14.19,17.31,0.0,0.0,0.0,9.21,0.0,18.81,23.46,100.0,True
CAND_04493,Mn8.73Nb29.63Ti28.20W33.44,4,0.0,0.0,0.0,0.0,0.0,8.73,0.0,29.63,0.0,28.2,0.0,33.44,100.0,True
CAND_04494,Co41.49Cu25.50Mo14.72V10.83W7.46,5,0.0,41.49,0.0,25.5,0.0,0.0,14.72,0.0,0.0,0.0,10.83,7.46,100.0,True
CAND_04495,Al33.07Co9.90Nb31.57Ti5.34V20.12,5,33.07,9.9,0.0,0.0,0.0,0.0,0.0,31.57,0.0,5.34,20.12,0.0,100.0,True
CAND_04496,Al30.33Mn27.06Mo15.80Ti26.81,4,30.33,0.0,0.0,0.0,0.0,27.06,15.8,0.0,0.0,26.81,0.0,0.0,100.0,True
CAND_04497,Al19.43Co31.38Fe10.83Mo23.38Ni8.83Ti6.15,6,19.43,31.38,0.0,0.0,10.83,0.0,23.38,0.0,8.83,6.15,0.0,0.0,100.0,True
CAND_04498,Cu17.24Fe22.60Nb11.37Ni42.84Ti5.95,5,0.0,0.0,0.0,17.24,22.6,0.0,0.0,11.37,42.84,5.95,0.0,0.0,100.00000000000001,True
CAND_04499,Co28.24Fe8.29Nb21.59V41.88,4,0.0,28.24,0.0,0.0,8.29,0.0,0.0,21.59,0.0,0.0,41.88,0.0,100.0,True
CAND_04500,Cr6.01Cu18.44Fe12.03Mn15.90V15.86W31.76,6,0.0,0.0,6.01,18.44,12.03,15.9,0.0,0.0,0.0,0.0,15.86,31.76,100.00000000000001,True
CAND_04501,Cr26.67Cu27.09Mn15.12Mo31.12,4,0.0,0.0,26.67,27.09,0.0,15.12,31.12,0.0,0.0,0.0,0.0,0.0,100.00000000000001,True
CAND_04502,Al13.11Cr13.41Fe29.03Mn34.94Nb9.51,5,13.11,0.0,13.41,0.0,29.03,34.94,0.0,9.51,0.0,0.0,0.0,0.0,100.0,True
CAND_04503,Al24.55Co22.72Fe37.46Ni15.27,4,24.55,22.72,0.0,0.0,37.46,0.0,0.0,0.0,15.27,0.0,0.0,0.0,99.99999999999999,True
CAND_04504,Fe40.25Mn9.29Mo19.30Ni22.87Ti8.29,5,0.0,0.0,0.0,0.0,40.25,9.29,19.3,0.0,22.87,8.29,0.0,0.0,100.0,True
CAND_04505,Al33.28Co6.18Nb6.71Ni27.86V25.97,5,33.28,6.18,0.0,0.0,0.0,0.0,0.0,6.71,27.86,0.0,25.97,0.0,100.0,True
CAND_04506,Al23.65Cr17.75Fe24.27Mn25.33W9.00,5,23.65,0.0,17.75,0.0,24.27,25.33,0.0,0.0,0.0,0.0,0.0,9.0,100.0,True
CAND_04507,Al24.81Co20.89Cr24.26Mo18.68V11.36,5,24.81,20.89,24.26,0.0,0.0,0.0,18.68,0.0,0.0,0.0,11.36,0.0,100.00000000000001,True
CAND_04508,Fe20.06Mn30.83Nb18.72V30.39,4,0.0,0.0,0.0,0.0,20.06,30.83,0.0,18.72,0.0,0.0,30.39,0.0,100.0,True
CAND_04509,Al18.91Cr19.05Fe12.66Ni13.97V13.84W21.57,6,18.91,0.0,19.05,0.0,12.66,0.0,0.0,0.0,13.97,0.0,13.84,21.57,100.0,True
CAND_04510,Al41.95Ni40.08Ti8.33W9.64,4,41.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.08,8.33,0.0,9.64,100.0,True
CAND_04511,Co8.33Cr23.79Cu14.59Nb28.38Ni11.21V13.70,6,0.0,8.33,23.79,14.59,0.0,0.0,0.0,28.38,11.21,0.0,13.7,0.0,99.99999999999999,True
CAND_04512,Co17.94Cr26.04Nb19.15V36.87,4,0.0,17.94,26.04,0.0,0.0,0.0,0.0,19.15,0.0,0.0,36.87,0.0,100.0,True
CAND_04513,Co14.82Cr21.56Mn19.67W43.95,4,0.0,14.82,21.56,0.0,0.0,19.67,0.0,0.0,0.0,0.0,0.0,43.95,100.0,True
CAND_04514,Al24.59Co7.55Ni28.31Ti22.73V16.82,5,24.59,7.55,0.0,0.0,0.0,0.0,0.0,0.0,28.31,22.73,16.82,0.0,100.0,True
CAND_04515,Cr22.51Cu16.20Mn20.12Ni10.59V11.96W18.62,6,0.0,0.0,22.51,16.2,0.0,20.12,0.0,0.0,10.59,0.0,11.96,18.62,100.0,True
CAND_04516,Al12.45Mo39.80Ti37.54W10.21,4,12.45,0.0,0.0,0.0,0.0,0.0,39.8,0.0,0.0,37.54,0.0,10.21,100.0,True
CAND_04517,Cr14.30Mo31.50Nb40.77V13.43,4,0.0,0.0,14.3,0.0,0.0,0.0,31.5,40.77,0.0,0.0,13.43,0.0,100.0,True
CAND_04518,Al6.17Cr11.26Cu25.44Nb20.78Ti17.02V19.33,6,6.17,0.0,11.26,25.44,0.0,0.0,0.0,20.78,0.0,17.02,19.33,0.0,100.0,True
CAND_04519,Al5.42Co34.45Cu6.80Fe36.82Ti16.51,5,5.42,34.45,0.0,6.8,36.82,0.0,0.0,0.0,0.0,16.51,0.0,0.0,100.00000000000001,True
CAND_04520,Al13.79Cu29.45Fe14.68Mo17.31Ni24.77,5,13.79,0.0,0.0,29.45,14.68,0.0,17.31,0.0,24.77,0.0,0.0,0.0,99.99999999999999,True
CAND_04521,Al29.05Fe11.64Nb30.34Ti9.81W19.16,5,29.05,0.0,0.0,0.0,11.64,0.0,0.0,30.34,0.0,9.81,0.0,19.16,100.0,True
CAND_04522,Al38.86Co29.45Cr20.10V11.59,4,38.86,29.45,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.59,0.0,100.0,True
CAND_04523,Al5.11Cr12.88Mo36.20Nb17.48Ni14.20V14.13,6,5.11,0.0,12.88,0.0,0.0,0.0,36.2,17.48,14.2,0.0,14.13,0.0,100.0,True
CAND_04524,Co20.71Cr23.13Fe14.38Nb13.56Ni14.78W13.44,6,0.0,20.71,23.13,0.0,14.38,0.0,0.0,13.56,14.78,0.0,0.0,13.44,100.0,True
CAND_04525,Mo16.06Ni28.77V23.35W31.82,4,0.0,0.0,0.0,0.0,0.0,0.0,16.06,0.0,28.77,0.0,23.35,31.82,100.0,True
CAND_04526,Cr32.59Cu16.59Mn17.23Ni20.87W12.72,5,0.0,0.0,32.59,16.59,0.0,17.23,0.0,0.0,20.87,0.0,0.0,12.72,100.00000000000001,True
CAND_04527,Al22.86Co5.20Mo25.37Ni7.14Ti23.09W16.34,6,22.86,5.2,0.0,0.0,0.0,0.0,25.37,0.0,7.14,23.09,0.0,16.34,100.0,True
CAND_04528,Al44.20Mn17.76Ti26.63V11.41,4,44.2,0.0,0.0,0.0,0.0,17.76,0.0,0.0,0.0,26.63,11.41,0.0,100.0,True
CAND_04529,Co13.43Cu16.03Fe21.17Mn5.45Ni24.61Ti19.31,6,0.0,13.43,0.0,16.03,21.17,5.45,0.0,0.0,24.61,19.31,0.0,0.0,100.0,True
CAND_04530,Cu23.47Mo21.32Nb25.65V23.08W6.48,5,0.0,0.0,0.0,23.47,0.0,0.0,21.32,25.65,0.0,0.0,23.08,6.48,100.0,True
CAND_04531,Fe30.14Mo7.03Ni25.79Ti13.43V15.44W8.17,6,0.0,0.0,0.0,0.0,30.14,0.0,7.03,0.0,25.79,13.43,15.44,8.17,100.0,True
CAND_04532,Co12.20Fe43.10Nb36.51Ti8.19,4,0.0,12.2,0.0,0.0,43.1,0.0,0.0,36.51,0.0,8.19,0.0,0.0,100.0,True
CAND_04533,Nb33.64Ti17.71V38.38W10.27,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.64,0.0,17.71,38.38,10.27,100.0,True
CAND_04534,Mn13.16Mo18.23Nb32.65V35.96,4,0.0,0.0,0.0,0.0,0.0,13.16,18.23,32.65,0.0,0.0,35.96,0.0,100.0,True
CAND_04535,Al17.94Cu24.14Mo5.37Nb16.22Ni12.48V23.85,6,17.94,0.0,0.0,24.14,0.0,0.0,5.37,16.22,12.48,0.0,23.85,0.0,100.0,True
CAND_04536,Co9.79Cr32.71Nb36.90V20.60,4,0.0,9.79,32.71,0.0,0.0,0.0,0.0,36.9,0.0,0.0,20.6,0.0,100.0,True
CAND_04537,Cu26.33Nb18.33Ti22.12V18.31W14.91,5,0.0,0.0,0.0,26.33,0.0,0.0,0.0,18.33,0.0,22.12,18.31,14.91,100.0,True
CAND_04538,Co22.53Fe17.66Mo20.52Nb17.42Ni21.87,5,0.0,22.53,0.0,0.0,17.66,0.0,20.52,17.42,21.87,0.0,0.0,0.0,100.0,True
CAND_04539,Cu11.36Mn33.63Nb11.10Ni7.26V27.38W9.27,6,0.0,0.0,0.0,11.36,0.0,33.63,0.0,11.1,7.26,0.0,27.38,9.27,100.0,True
CAND_04540,Al25.48Fe29.14Mn24.19Ti21.19,4,25.48,0.0,0.0,0.0,29.14,24.19,0.0,0.0,0.0,21.19,0.0,0.0,100.0,True
CAND_04541,Cr6.49Cu7.47Mn8.20Nb9.83Ni36.03W31.98,6,0.0,0.0,6.49,7.47,0.0,8.2,0.0,9.83,36.03,0.0,0.0,31.98,100.00000000000001,True
CAND_04542,Co21.40Cr20.01Mo44.40Ti14.19,4,0.0,21.4,20.01,0.0,0.0,0.0,44.4,0.0,0.0,14.19,0.0,0.0,100.0,True
CAND_04543,Al9.28Co29.79Cr15.79Fe25.28Ti7.77V12.09,6,9.28,29.79,15.79,0.0,25.28,0.0,0.0,0.0,0.0,7.77,12.09,0.0,100.0,True
CAND_04544,Co22.88Fe7.43Mo12.97Ti17.39V11.98W27.35,6,0.0,22.88,0.0,0.0,7.43,0.0,12.97,0.0,0.0,17.39,11.98,27.35,100.0,True
CAND_04545,Co25.79Fe8.76Ti30.34V35.11,4,0.0,25.79,0.0,0.0,8.76,0.0,0.0,0.0,0.0,30.34,35.11,0.0,100.0,True
CAND_04546,Co39.78Fe10.72Ti13.78V14.76W20.96,5,0.0,39.78,0.0,0.0,10.72,0.0,0.0,0.0,0.0,13.78,14.76,20.96,100.0,True
CAND_04547,Co17.12Cu14.71Mn32.80Nb16.69Ti18.68,5,0.0,17.12,0.0,14.71,0.0,32.8,0.0,16.69,0.0,18.68,0.0,0.0,100.0,True
CAND_04548,Fe15.42Nb5.89Ni37.77W40.92,4,0.0,0.0,0.0,0.0,15.42,0.0,0.0,5.89,37.77,0.0,0.0,40.92,100.0,True
CAND_04549,Co25.66Cu17.25Mn18.79Ti23.60V14.70,5,0.0,25.66,0.0,17.25,0.0,18.79,0.0,0.0,0.0,23.6,14.7,0.0,100.0,True
CAND_04550,Al34.26Cr25.34Mn19.19Nb21.21,4,34.26,0.0,25.34,0.0,0.0,19.19,0.0,21.21,0.0,0.0,0.0,0.0,100.0,True
CAND_04551,Co19.83Fe9.21Mn16.47Mo14.11Ti14.19V26.19,6,0.0,19.83,0.0,0.0,9.21,16.47,14.11,0.0,0.0,14.19,26.19,0.0,100.0,True
CAND_04552,Al37.71Co16.51Fe13.11Mo16.03W16.64,5,37.71,16.51,0.0,0.0,13.11,0.0,16.03,0.0,0.0,0.0,0.0,16.64,100.0,True
CAND_04553,Al20.36Mo15.88Ni42.30Ti15.52W5.94,5,20.36,0.0,0.0,0.0,0.0,0.0,15.88,0.0,42.3,15.52,0.0,5.94,99.99999999999999,True
CAND_04554,Co12.08Cu14.90Mo23.75Ti9.36V39.91,5,0.0,12.08,0.0,14.9,0.0,0.0,23.75,0.0,0.0,9.36,39.91,0.0,100.0,True
CAND_04555,Al15.69Cu15.40Fe8.55Mn15.79Ni23.20W21.37,6,15.69,0.0,0.0,15.4,8.55,15.79,0.0,0.0,23.2,0.0,0.0,21.37,100.0,True
CAND_04556,Fe27.40Mn9.99Nb24.58Ti9.66V10.38W17.99,6,0.0,0.0,0.0,0.0,27.4,9.99,0.0,24.58,0.0,9.66,10.38,17.99,99.99999999999999,True
CAND_04557,Al29.31Co30.64Mn12.65Nb8.35Ni11.91W7.14,6,29.31,30.64,0.0,0.0,0.0,12.65,0.0,8.35,11.91,0.0,0.0,7.14,100.0,True
CAND_04558,Cu29.31Fe9.58Mo27.04Ni20.67Ti13.40,5,0.0,0.0,0.0,29.31,9.58,0.0,27.04,0.0,20.67,13.4,0.0,0.0,100.00000000000001,True
CAND_04559,Co13.12Fe18.99Mn8.88Mo38.61V20.40,5,0.0,13.12,0.0,0.0,18.99,8.88,38.61,0.0,0.0,0.0,20.4,0.0,100.0,True
CAND_04560,Al12.80Fe14.38Mo31.01Ni16.17V25.64,5,12.8,0.0,0.0,0.0,14.38,0.0,31.01,0.0,16.17,0.0,25.64,0.0,100.0,True
CAND_04561,Co16.45Cu25.04Mn16.29Nb8.06V34.16,5,0.0,16.45,0.0,25.04,0.0,16.29,0.0,8.06,0.0,0.0,34.16,0.0,99.99999999999999,True
CAND_04562,Al15.15Cu34.11Fe14.38Mn30.75W5.61,5,15.15,0.0,0.0,34.11,14.38,30.75,0.0,0.0,0.0,0.0,0.0,5.61,100.0,True
CAND_04563,Co20.48Fe14.94Mo19.46Nb20.32Ni9.91V14.89,6,0.0,20.48,0.0,0.0,14.94,0.0,19.46,20.32,9.91,0.0,14.89,0.0,100.0,True
CAND_04564,Co29.09Cu9.72Fe37.50W23.69,4,0.0,29.09,0.0,9.72,37.5,0.0,0.0,0.0,0.0,0.0,0.0,23.69,100.0,True
CAND_04565,Co16.75Mn38.37Ni7.31Ti37.57,4,0.0,16.75,0.0,0.0,0.0,38.37,0.0,0.0,7.31,37.57,0.0,0.0,100.0,True
CAND_04566,Co35.11Cr13.17Fe11.23Nb13.51V26.98,5,0.0,35.11,13.17,0.0,11.23,0.0,0.0,13.51,0.0,0.0,26.98,0.0,100.00000000000001,True
CAND_04567,Cu33.01Fe27.51Nb31.78V7.70,4,0.0,0.0,0.0,33.01,27.51,0.0,0.0,31.78,0.0,0.0,7.7,0.0,100.0,True
CAND_04568,Cr26.80Cu10.92Mn33.71Ti8.11W20.46,5,0.0,0.0,26.8,10.92,0.0,33.71,0.0,0.0,0.0,8.11,0.0,20.46,100.0,True
CAND_04569,Co9.15Cr9.33Cu21.51Mn38.84W21.17,5,0.0,9.15,9.33,21.51,0.0,38.84,0.0,0.0,0.0,0.0,0.0,21.17,100.00000000000001,True
CAND_04570,Al35.91Co21.41Mo17.79Ni24.89,4,35.91,21.41,0.0,0.0,0.0,0.0,17.79,0.0,24.89,0.0,0.0,0.0,99.99999999999999,True
CAND_04571,Cr8.00Cu29.88Mo29.03Ni6.03V27.06,5,0.0,0.0,8.0,29.88,0.0,0.0,29.03,0.0,6.03,0.0,27.06,0.0,100.0,True
CAND_04572,Al23.18Co28.17Fe11.98Mn20.04Nb16.63,5,23.18,28.17,0.0,0.0,11.98,20.04,0.0,16.63,0.0,0.0,0.0,0.0,100.0,True
CAND_04573,Cu21.47Mn16.23Mo12.68Nb17.12Ni25.40V7.10,6,0.0,0.0,0.0,21.47,0.0,16.23,12.68,17.12,25.4,0.0,7.1,0.0,100.0,True
CAND_04574,Co19.10Cr20.66Mo8.25Nb18.24Ni11.68W22.07,6,0.0,19.1,20.66,0.0,0.0,0.0,8.25,18.24,11.68,0.0,0.0,22.07,100.0,True
CAND_04575,Al20.76Cr16.96Mo26.88Nb18.36Ti17.04,5,20.76,0.0,16.96,0.0,0.0,0.0,26.88,18.36,0.0,17.04,0.0,0.0,100.0,True
CAND_04576,Al6.16Cu8.04Mn33.52Nb26.55Ni25.73,5,6.16,0.0,0.0,8.04,0.0,33.52,0.0,26.55,25.73,0.0,0.0,0.0,100.0,True
CAND_04577,Cr15.66Fe28.69Ni26.32W29.33,4,0.0,0.0,15.66,0.0,28.69,0.0,0.0,0.0,26.32,0.0,0.0,29.33,100.0,True
CAND_04578,Co9.53Mn30.15Ni6.89Ti43.01W10.42,5,0.0,9.53,0.0,0.0,0.0,30.15,0.0,0.0,6.89,43.01,0.0,10.42,100.0,True
CAND_04579,Co14.16Cr26.47Mn16.07Nb7.47Ni35.83,5,0.0,14.16,26.47,0.0,0.0,16.07,0.0,7.47,35.83,0.0,0.0,0.0,100.0,True
CAND_04580,Mo29.77Ti32.87V22.72W14.64,4,0.0,0.0,0.0,0.0,0.0,0.0,29.77,0.0,0.0,32.87,22.72,14.64,100.0,True
CAND_04581,Co23.78Mn13.62V44.14W18.46,4,0.0,23.78,0.0,0.0,0.0,13.62,0.0,0.0,0.0,0.0,44.14,18.46,100.0,True
CAND_04582,Cu14.29Mo30.45Nb22.51Ni18.78Ti13.97,5,0.0,0.0,0.0,14.29,0.0,0.0,30.45,22.51,18.78,13.97,0.0,0.0,100.0,True
CAND_04583,Co10.48Cu15.42Mn34.45Ni29.79Ti9.86,5,0.0,10.48,0.0,15.42,0.0,34.45,0.0,0.0,29.79,9.86,0.0,0.0,100.0,True
CAND_04584,Al9.26Co25.14Cu18.35Nb12.56Ni34.69,5,9.26,25.14,0.0,18.35,0.0,0.0,0.0,12.56,34.69,0.0,0.0,0.0,100.0,True
CAND_04585,Cr20.94Cu10.25Fe8.60Mo8.59Ni22.77V28.85,6,0.0,0.0,20.94,10.25,8.6,0.0,8.59,0.0,22.77,0.0,28.85,0.0,100.0,True
CAND_04586,Cr44.33Mo7.55Ti23.97V24.15,4,0.0,0.0,44.33,0.0,0.0,0.0,7.55,0.0,0.0,23.97,24.15,0.0,100.0,True
CAND_04587,Co11.21Mo33.01Nb23.24V17.13W15.41,5,0.0,11.21,0.0,0.0,0.0,0.0,33.01,23.24,0.0,0.0,17.13,15.41,99.99999999999999,True
CAND_04588,Cu28.29Fe12.31Ni29.86Ti19.93V9.61,5,0.0,0.0,0.0,28.29,12.31,0.0,0.0,0.0,29.86,19.93,9.61,0.0,100.00000000000001,True
CAND_04589,Fe40.40Mo10.86Ni17.19Ti31.55,4,0.0,0.0,0.0,0.0,40.4,0.0,10.86,0.0,17.19,31.55,0.0,0.0,100.0,True
CAND_04590,Al11.01Fe20.95Nb9.73Ni28.29W30.02,5,11.01,0.0,0.0,0.0,20.95,0.0,0.0,9.73,28.29,0.0,0.0,30.02,99.99999999999999,True
CAND_04591,Cr30.66Cu21.04Fe9.07Ni11.71Ti21.18W6.34,6,0.0,0.0,30.66,21.04,9.07,0.0,0.0,0.0,11.71,21.18,0.0,6.34,100.0,True
CAND_04592,Al30.22Co14.43Fe42.59Mn12.76,4,30.22,14.43,0.0,0.0,42.59,12.76,0.0,0.0,0.0,0.0,0.0,0.0,100.00000000000001,True
CAND_04593,Al25.14Cr23.41Ni38.06V13.39,4,25.14,0.0,23.41,0.0,0.0,0.0,0.0,0.0,38.06,0.0,13.39,0.0,100.0,True
CAND_04594,Al16.78Mn19.07V21.67W42.48,4,16.78,0.0,0.0,0.0,0.0,19.07,0.0,0.0,0.0,0.0,21.67,42.48,100.0,True
CAND_04595,Fe27.73Mn7.76Mo7.95Ti25.95W30.61,5,0.0,0.0,0.0,0.0,27.73,7.76,7.95,0.0,0.0,25.95,0.0,30.61,100.0,True
CAND_04596,Al41.89Mo41.27Ni11.32W5.52,4,41.89,0.0,0.0,0.0,0.0,0.0,41.27,0.0,11.32,0.0,0.0,5.52,99.99999999999999,True
CAND_04597,Fe15.28Mn11.02Mo6.90Ti24.41V42.39,5,0.0,0.0,0.0,0.0,15.28,11.02,6.9,0.0,0.0,24.41,42.39,0.0,100.0,True
CAND_04598,Al17.84Co25.69Cu5.80Nb12.32V14.97W23.38,6,17.84,25.69,0.0,5.8,0.0,0.0,0.0,12.32,0.0,0.0,14.97,23.38,100.0,True
CAND_04599,Al16.00Co9.52Cr11.00Cu12.99Ti22.01W28.48,6,16.0,9.52,11.0,12.99,0.0,0.0,0.0,0.0,0.0,22.01,0.0,28.48,100.0,True
CAND_04600,Co22.00Mo27.22Ni14.08Ti36.70,4,0.0,22.0,0.0,0.0,0.0,0.0,27.22,0.0,14.08,36.7,0.0,0.0,100.0,True
CAND_04601,Co23.08Cu30.27Mn20.79Mo11.58Ni14.28,5,0.0,23.08,0.0,30.27,0.0,20.79,11.58,0.0,14.28,0.0,0.0,0.0,99.99999999999999,True
CAND_04602,Al17.91Cu18.53Mn22.58Ti17.48W23.50,5,17.91,0.0,0.0,18.53,0.0,22.58,0.0,0.0,0.0,17.48,0.0,23.5,100.0,True
CAND_04603,Al32.11Fe19.50Nb16.57V13.46W18.36,5,32.11,0.0,0.0,0.0,19.5,0.0,0.0,16.57,0.0,0.0,13.46,18.36,100.00000000000001,True
CAND_04604,Al21.32Co19.54Ni9.00Ti13.82W36.32,5,21.32,19.54,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.82,0.0,36.32,100.0,True
CAND_04605,Co37.92Cu7.75Nb19.09V20.74W14.50,5,0.0,37.92,0.0,7.75,0.0,0.0,0.0,19.09,0.0,0.0,20.74,14.5,100.0,True
CAND_04606,Cu10.00Fe14.75Mn30.58Ti22.47V12.93W9.27,6,0.0,0.0,0.0,10.0,14.75,30.58,0.0,0.0,0.0,22.47,12.93,9.27,99.99999999999999,True
CAND_04607,Cu11.03Fe10.09Mn36.48Nb7.91Ni19.45W15.04,6,0.0,0.0,0.0,11.03,10.09,36.48,0.0,7.91,19.45,0.0,0.0,15.04,100.0,True
CAND_04608,Al33.95Co23.98Fe10.21Mn8.84Mo23.02,5,33.95,23.98,0.0,0.0,10.21,8.84,23.02,0.0,0.0,0.0,0.0,0.0,100.00000000000001,True
CAND_04609,Al10.99Co18.38Nb26.74Ti43.89,4,10.99,18.38,0.0,0.0,0.0,0.0,0.0,26.74,0.0,43.89,0.0,0.0,100.0,True
